,ArtistName,ArtistSales,CustomerName,CustomerSpend
528,Soundgarden,14.85,Roberto Almeida,3.96
529,Toquinho & Vinícius,14.85,François Tremblay,3.96
530,Toquinho & Vinícius,14.85,Tim Goyer,2.97
531,Milton Nascimento,14.85,Joakim Johansson,2.97
532,Milton Nascimento,14.85,Martha Silk,2.97
533,Soundgarden,14.85,Stanisław Wójcik,1.98
534,Soundgarden,14.85,Richard Cunningham,1.98
535,Toquinho & Vinícius,14.85,Dan Miller,1.98
536,Toquinho & Vinícius,14.85,Jack Smith,1.98
537,Toquinho & Vinícius,14.85,Jennifer Peterson,1.98
538,Milton Nascimento,14.85,Roberto Almeida,1.98
539,Milton Nascimento,14.85,François Tremblay,1.98
540,Soundgarden,14.85,Aaron Mitchell,0.99
541,Soundgarden,14.85,Robert Brown,0.99
542,Soundgarden,14.85,Frank Ralston,0.99
543,Toquinho & Vinícius,14.85,Dominique Lefebvre,0.99
544,Toquinho & Vinícius,14.85,Mark Philips,0.99
545,The Black Crowes,13.86,Fernanda Ramos,4.95
546,The Black Crowes,13.86,Niklas Schröder,3.96
547,The Black Crowes,13.86,Manoj Pareek,2.97
548,The Black Crowes,13.86,Patrick Gray,0.99
549,The Black Crowes,13.86,Michelle Brooks,0.99
550,Lulu Santos,12.87,Emma Jones,3.96
551,O Terço,12.87,Enrique Muñoz,2.97
552,Lulu Santos,12.87,Phil Hughes,2.97
553,Lulu Santos,12.87,Ellie Sullivan,2.97
554,Lulu Santos,12.87,Fernanda Ramos,2.97
555,Elis Regina,12.87,Marc Dubois,2.97
556,O Terço,12.87,Joakim Johansson,1.98
557,O Terço,12.87,Johannes Van der Berg,1.98
558,O Terço,12.87,Hugh O'Reilly,1.98
559,O Terço,12.87,Aaron Mitchell,1.98
560,Elis Regina,12.87,Manoj Pareek,1.98
561,Elis Regina,12.87,Luis Rojas,1.98
562,Elis Regina,12.87,Mark Taylor,1.98
563,Elis Regina,12.87,Phil Hughes,1.98
564,O Terço,12.87,Ladislav Kovács,0.99
565,O Terço,12.87,Roberto Almeida,0.99
566,Elis Regina,12.87,Emma Jones,0.99
567,Elis Regina,12.87,Tim Goyer,0.99
568,System Of A Down,11.88,Kara Nielsen,3.96
569,Nirvana,11.88,Roberto Almeida,3.96
570,James Brown,11.88,Puja Srivastava,3.96
571,Nirvana,11.88,Joakim Johansson,2.97
572,Nirvana,11.88,Aaron Mitchell,2.97
573,James Brown,11.88,Ladislav Kovács,2.97
574,James Brown,11.88,Victor Stevens,2.97
575,Bruce Dickinson,11.88,Ladislav Kovács,2.97
576,System Of A Down,11.88,Emma Jones,1.98
577,System Of A Down,11.88,Niklas Schröder,1.98
578,System Of A Down,11.88,Michelle Brooks,1.98
579,System Of A Down,11.88,Astrid Gruber,1.98
580,Nirvana,11.88,Martha Silk,1.98
581,James Brown,11.88,Mark Philips,1.98
582,Santana,11.88,Puja Srivastava,1.98
583,Santana,11.88,Johannes Van der Berg,1.98
584,Santana,11.88,Dominique Lefebvre,1.98
585,Santana,11.88,Robert Brown,1.98
586,Bruce Dickinson,11.88,Puja Srivastava,1.98
587,Bruce Dickinson,11.88,Luis Rojas,1.98
588,Bruce Dickinson,11.88,François Tremblay,1.98
589,Santana,11.88,Stanisław Wójcik,0.99
590,Santana,11.88,Camille Bernard,0.99
591,Santana,11.88,Dan Miller,0.99
592,Santana,11.88,Kara Nielsen,0.99
593,Bruce Dickinson,11.88,Diego Gutiérrez,0.99
594,Bruce Dickinson,11.88,John Gordon,0.99
595,Bruce Dickinson,11.88,Leonie Köhler,0.99
596,Body Count,10.89,Marc Dubois,3.96
597,Body Count,10.89,John Gordon,1.98
598,Body Count,10.89,François Tremblay,1.98
599,Body Count,10.89,Ladislav Kovács,0.99
600,Body Count,10.89,Wyatt Girard,0.99
601,Body Count,10.89,Camille Bernard,0.99
602,Raul Seixas,9.9,João Fernandes,3.96
603,Aerosmith,9.9,Daan Peeters,3.96
604,The Clash,9.9,Manoj Pareek,2.97
605,The Clash,9.9,Tim Goyer,2.97
606,Stone Temple Pilots,9.9,Emma Jones,2.97
607,Skank,9.9,Johannes Van der Berg,2.97
608,Skank,9.9,Robert Brown,2.97
609,Raul Seixas,9.9,Dan Miller,2.97
610,Olodum,9.9,Steve Murray,2.97
611,Frank Sinatra,9.9,Luis Rojas,2.97
612,Frank Sinatra,9.9,Jack Smith,2.97
613,Aerosmith,9.9,Phil Hughes,2.97
614,The Clash,9.9,Patrick Gray,1.98
615,Stone Temple Pilots,9.9,Michelle Brooks,1.98
616,Stone Temple Pilots,9.9,František Wichterlová,1.98
617,Skank,9.9,Stanisław Wójcik,1.98
618,Skank,9.9,Kara Nielsen,1.98
619,Raul Seixas,9.9,Puja Srivastava,1.98
620,Olodum,9.9,Roberto Almeida,1.98
621,Olodum,9.9,Astrid Gruber,1.98
622,Marvin Gaye,9.9,Phil Hughes,1.98
623,Marvin Gaye,9.9,Ellie Sullivan,1.98
624,Marvin Gaye,9.9,Fernanda Ramos,1.98
625,Marvin Gaye,9.9,Daan Peeters,1.98
626,Judas Priest,9.9,Steve Murray,1.98
627,Judas Priest,9.9,Martha Silk,1.98
628,Judas Priest,9.9,Robert Brown,1.98
629,Frank Sinatra,9.9,Diego Gutiérrez,1.98
630,Frank Sinatra,9.9,Fynn Zimmermann,1.98
631,Aerosmith,9.9,Ellie Sullivan,1.98
632,The Clash,9.9,Lucas Mancini,0.99
633,The Clash,9.9,Niklas Schröder,0.99
634,Stone Temple Pilots,9.9,Niklas Schröder,0.99
635,Stone Temple Pilots,9.9,Aaron Mitchell,0.99
636,Stone Temple Pilots,9.9,Bjørn Hansen,0.99
637,Raul Seixas,9.9,Johannes Van der Berg,0.99
638,Olodum,9.9,Enrique Muñoz,0.99
639,Olodum,9.9,Aaron Mitchell,0.99
640,Olodum,9.9,Helena Holý,0.99
641,Marvin Gaye,9.9,Eduardo Martins,0.99
642,Marvin Gaye,9.9,Astrid Gruber,0.99
643,Judas Priest,9.9,João Fernandes,0.99
644,Judas Priest,9.9,Ellie Sullivan,0.99
645,Judas Priest,9.9,Julia Barnett,0.99
646,Judas Priest,9.9,Jennifer Peterson,0.99
647,Aerosmith,9.9,Heather Leacock,0.99
648,Stevie Ray Vaughan & Double Trouble,8.91,Johannes Van der Berg,3.96
649,Zeca Pagodinho,8.91,Victor Stevens,2.97
650,Passengers,8.91,Marc Dubois,2.97
651,Incognito,8.91,Kathy Chase,2.97
652,Gonzaguinha,8.91,Alexandre Rocha,2.97
653,Zeca Pagodinho,8.91,Ladislav Kovács,1.98
654,Zeca Pagodinho,8.91,Terhi Hämäläinen,1.98
655,Zeca Pagodinho,8.91,František Wichterlová,1.98
656,Stevie Ray Vaughan & Double Trouble,8.91,Aaron Mitchell,1.98
657,R.E.M. Feat. Kate Pearson,8.91,Stanisław Wójcik,1.98
658,R.E.M. Feat. Kate Pearson,8.91,Camille Bernard,1.98
659,R.E.M. Feat. Kate Pearson,8.91,Mark Philips,1.98
660,Planet Hemp,8.91,Edward Francis,1.98
661,Planet Hemp,8.91,Victor Stevens,1.98
662,Planet Hemp,8.91,Alexandre Rocha,1.98
663,Passengers,8.91,Kathy Chase,1.98
664,Passengers,8.91,Eduardo Martins,1.98
665,Passengers,8.91,Leonie Köhler,1.98
666,Incognito,8.91,Hugh O'Reilly,1.98
667,Incognito,8.91,Madalena Sampaio,1.98
668,Incognito,8.91,Astrid Gruber,1.98
669,Gonzaguinha,8.91,Enrique Muñoz,1.98
670,Gonzaguinha,8.91,Camille Bernard,1.98
671,Gonzaguinha,8.91,Martha Silk,1.98
672,Black Sabbath,8.91,Wyatt Girard,1.98
673,Black Sabbath,8.91,Fynn Zimmermann,1.98
674,Black Sabbath,8.91,John Gordon,1.98
675,Stevie Ray Vaughan & Double Trouble,8.91,Stanisław Wójcik,0.99
676,Stevie Ray Vaughan & Double Trouble,8.91,Hugh O'Reilly,0.99
677,Stevie Ray Vaughan & Double Trouble,8.91,Michelle Brooks,0.99
678,R.E.M. Feat. Kate Pearson,8.91,Puja Srivastava,0.99
679,R.E.M. Feat. Kate Pearson,8.91,Phil Hughes,0.99
680,R.E.M. Feat. Kate Pearson,8.91,Ellie Sullivan,0.99
681,Planet Hemp,8.91,Enrique Muñoz,0.99
682,Planet Hemp,8.91,Patrick Gray,0.99
683,Planet Hemp,8.91,Frank Ralston,0.99
684,Black Sabbath,8.91,Camille Bernard,0.99
685,Black Sabbath,8.91,Hannah Schneider,0.99
686,Black Sabbath,8.91,François Tremblay,0.99
687,Men At Work,7.92,Roberto Almeida,3.96
688,House Of Pain,7.92,Steve Murray,2.97
689,House Of Pain,7.92,Jennifer Peterson,2.97
690,UB40,7.92,Edward Francis,2.97
691,Page & Plant,7.92,Mark Taylor,2.97
692,Godsmack,7.92,Hannah Schneider,2.97
693,Falamansa,7.92,Johannes Van der Berg,2.97
694,Os Mutantes,7.92,Martha Silk,2.97
695,David Coverdale,7.92,Victor Stevens,2.97
696,House Of Pain,7.92,Isabelle Mercier,1.98
697,UB40,7.92,Mark Taylor,1.98
698,UB40,7.92,Frank Harris,1.98
699,Page & Plant,7.92,Marc Dubois,1.98
700,Page & Plant,7.92,Kathy Chase,1.98
701,Marisa Monte,7.92,Phil Hughes,1.98
702,Marisa Monte,7.92,Emma Jones,1.98
703,Marisa Monte,7.92,Ellie Sullivan,1.98
704,Marisa Monte,7.92,Fernanda Ramos,1.98
705,Jimi Hendrix,7.92,Steve Murray,1.98
706,Jimi Hendrix,7.92,João Fernandes,1.98
707,Jimi Hendrix,7.92,Mark Philips,1.98
708,Godsmack,7.92,Dan Miller,1.98
709,Funk Como Le Gusta,7.92,Luis Rojas,1.98
710,Funk Como Le Gusta,7.92,Diego Gutiérrez,1.98
711,Funk Como Le Gusta,7.92,Fynn Zimmermann,1.98
712,Funk Como Le Gusta,7.92,Jack Smith,1.98
713,Falamansa,7.92,Diego Gutiérrez,1.98
714,Falamansa,7.92,Julia Barnett,1.98
715,Os Mutantes,7.92,Camille Bernard,1.98
716,David Coverdale,7.92,Enrique Muñoz,1.98
717,David Coverdale,7.92,Alexandre Rocha,1.98
718,Black Label Society,7.92,Wyatt Girard,1.98
719,Black Label Society,7.92,John Gordon,1.98
720,Black Label Society,7.92,Heather Leacock,1.98
721,Black Label Society,7.92,François Tremblay,1.98
722,Alanis Morissette,7.92,Phil Hughes,1.98
723,Alanis Morissette,7.92,Ellie Sullivan,1.98
724,Alanis Morissette,7.92,Heather Leacock,1.98
725,Alanis Morissette,7.92,Mark Philips,1.98
726,UB40,7.92,Terhi Hämäläinen,0.99
727,Page & Plant,7.92,Eduardo Martins,0.99
728,Men At Work,7.92,Phil Hughes,0.99
729,Men At Work,7.92,Ellie Sullivan,0.99
730,Men At Work,7.92,Fernanda Ramos,0.99
731,Men At Work,7.92,Eduardo Martins,0.99
732,Jimi Hendrix,7.92,Jennifer Peterson,0.99
733,Jimi Hendrix,7.92,Helena Holý,0.99
734,Godsmack,7.92,Luis Rojas,0.99
735,Godsmack,7.92,Dominique Lefebvre,0.99
736,Godsmack,7.92,Fynn Zimmermann,0.99
737,Falamansa,7.92,Jack Smith,0.99
738,Os Mutantes,7.92,Puja Srivastava,0.99
739,Os Mutantes,7.92,Dan Miller,0.99
740,Os Mutantes,7.92,Alexandre Rocha,0.99
741,David Coverdale,7.92,Camille Bernard,0.99
742,O Rappa,6.93,Jennifer Peterson,2.97
743,Buddy Guy,6.93,Leonie Köhler,2.97
744,The Police,6.93,Lucas Mancini,1.98
745,The Police,6.93,Julia Barnett,1.98
746,The Police,6.93,Patrick Gray,1.98
747,Raimundos,6.93,Puja Srivastava,1.98
748,Raimundos,6.93,Camille Bernard,1.98
749,Raimundos,6.93,João Fernandes,1.98
750,Mötley Crüe,6.93,Joakim Johansson,1.98
751,Mötley Crüe,6.93,Aaron Mitchell,1.98
752,Mötley Crüe,6.93,Martha Silk,1.98
753,JET,6.93,Steve Murray,1.98
754,JET,6.93,Mark Philips,1.98
755,JET,6.93,Helena Holý,1.98
756,Def Leppard,6.93,Manoj Pareek,1.98
757,Def Leppard,6.93,Niklas Schröder,1.98
758,Def Leppard,6.93,Tim Goyer,1.98
759,O Rappa,6.93,Isabelle Mercier,1.98
760,O Rappa,6.93,Bjørn Hansen,1.98
761,Marcos Valle,6.93,Marc Dubois,1.98
762,Marcos Valle,6.93,Kathy Chase,1.98
763,Marcos Valle,6.93,Leonie Köhler,1.98
764,Buddy Guy,6.93,Ladislav Kovács,1.98
765,Alice In Chains,6.93,Phil Hughes,1.98
766,Alice In Chains,6.93,Wyatt Girard,1.98
767,Alice In Chains,6.93,Mark Philips,1.98
768,The Police,6.93,Daan Peeters,0.99
769,Raimundos,6.93,Dan Miller,0.99
770,Mötley Crüe,6.93,Roberto Almeida,0.99
771,JET,6.93,João Fernandes,0.99
772,Def Leppard,6.93,Michelle Brooks,0.99
773,Marcos Valle,6.93,Luís Gonçalves,0.99
774,Buddy Guy,6.93,John Gordon,0.99
775,Buddy Guy,6.93,Helena Holý,0.99
776,Alice In Chains,6.93,Heather Leacock,0.99
777,Velvet Revolver,5.94,František Wichterlová,1.98
778,Rush,5.94,Kara Nielsen,1.98
779,Mônica Marianno,5.94,Martha Silk,1.98
780,Mônica Marianno,5.94,Roberto Almeida,1.98
781,Motörhead,5.94,Joakim Johansson,1.98
782,João Suplicy,5.94,João Fernandes,1.98
783,João Suplicy,5.94,Jennifer Peterson,1.98
784,Jota Quest,5.94,Steve Murray,1.98
785,Jota Quest,5.94,Mark Philips,1.98
786,Vinícius De Moraes,5.94,Terhi Hämäläinen,1.98
787,Vinícius De Moraes,5.94,Victor Stevens,1.98
788,Jorge Ben,5.94,João Fernandes,1.98
789,Jorge Ben,5.94,Jennifer Peterson,1.98
790,Ed Motta,5.94,Camille Bernard,1.98
791,Ed Motta,5.94,Dan Miller,1.98
792,BackBeat,5.94,Heather Leacock,1.98
793,BackBeat,5.94,François Tremblay,1.98
794,Velvet Revolver,5.94,Ladislav Kovács,0.99
795,Velvet Revolver,5.94,Terhi Hämäläinen,0.99
796,Velvet Revolver,5.94,Hannah Schneider,0.99
797,Velvet Revolver,5.94,Victor Stevens,0.99
798,Rush,5.94,Stanisław Wójcik,0.99
799,Rush,5.94,Johannes Van der Berg,0.99
800,Rush,5.94,Dominique Lefebvre,0.99
801,Rush,5.94,Robert Brown,0.99
802,Mônica Marianno,5.94,Joakim Johansson,0.99
803,Mônica Marianno,5.94,Aaron Mitchell,0.99
804,Motörhead,5.94,Aaron Mitchell,0.99
805,Motörhead,5.94,Martha Silk,0.99
806,Motörhead,5.94,John Gordon,0.99
807,Motörhead,5.94,Roberto Almeida,0.99
808,João Suplicy,5.94,Steve Murray,0.99
809,João Suplicy,5.94,Mark Philips,0.99
810,Jota Quest,5.94,João Fernandes,0.99
811,Jota Quest,5.94,Jennifer Peterson,0.99
812,Vinícius De Moraes,5.94,Ladislav Kovács,0.99
813,Vinícius De Moraes,5.94,František Wichterlová,0.99
814,Jorge Ben,5.94,Steve Murray,0.99
815,Jorge Ben,5.94,Mark Philips,0.99
816,Ed Motta,5.94,Puja Srivastava,0.99
817,Ed Motta,5.94,Dominique Lefebvre,0.99
818,BackBeat,5.94,Wyatt Girard,0.99
819,BackBeat,5.94,John Gordon,0.99
820,Scorpions,4.95,Steve Murray,1.98
821,Scorpions,4.95,Jennifer Peterson,1.98
822,Paul D'Ianno,4.95,Leonie Köhler,1.98
823,Marillion,4.95,Ellie Sullivan,1.98
824,Cláudio Zoli,4.95,Emma Jones,1.98
825,Accept,4.95,Leonie Köhler,1.98
826,Scorpions,4.95,João Fernandes,0.99
827,"Terry Bozzio, Tony Levin & Steve Stevens",4.95,Manoj Pareek,0.99
828,"Terry Bozzio, Tony Levin & Steve Stevens",4.95,Emma Jones,0.99
829,"Terry Bozzio, Tony Levin & Steve Stevens",4.95,Niklas Schröder,0.99
830,"Terry Bozzio, Tony Levin & Steve Stevens",4.95,Michelle Brooks,0.99
831,"Terry Bozzio, Tony Levin & Steve Stevens",4.95,Fernanda Ramos,0.99
832,Paul D'Ianno,4.95,Marc Dubois,0.99
833,Paul D'Ianno,4.95,Edward Francis,0.99
834,Paul D'Ianno,4.95,Eduardo Martins,0.99
835,Marillion,4.95,Phil Hughes,0.99
836,Marillion,4.95,Emma Jones,0.99
837,Marillion,4.95,Fernanda Ramos,0.99
838,Cláudio Zoli,4.95,Marc Dubois,0.99
839,Cláudio Zoli,4.95,Kathy Chase,0.99
840,Cláudio Zoli,4.95,Luís Gonçalves,0.99
841,Accept,4.95,Lucas Mancini,0.99
842,Accept,4.95,Ellie Sullivan,0.99
843,Accept,4.95,Fernanda Ramos,0.99
844,Aquaman,3.98,João Fernandes,1.99
845,Aquaman,3.98,François Tremblay,1.99
846,Chris Cornell,3.96,Bjørn Hansen,1.98
847,Temple of the Dog,3.96,Frank Ralston,1.98
848,Apocalyptica,3.96,Mark Philips,1.98
849,Chris Cornell,3.96,Isabelle Mercier,0.99
850,Chris Cornell,3.96,Frank Ralston,0.99
851,Temple of the Dog,3.96,Isabelle Mercier,0.99
852,Temple of the Dog,3.96,Bjørn Hansen,0.99
853,The Doors,3.96,Lucas Mancini,0.99
854,The Doors,3.96,Patrick Gray,0.99
855,The Doors,3.96,Tim Goyer,0.99
856,The Doors,3.96,Daan Peeters,0.99
857,Pink Floyd,3.96,Enrique Muñoz,0.99
858,Pink Floyd,3.96,Edward Francis,0.99
859,Pink Floyd,3.96,Alexandre Rocha,0.99
860,Pink Floyd,3.96,Eduardo Martins,0.99
861,Joe Satriani,3.96,Steve Murray,0.99
862,Joe Satriani,3.96,João Fernandes,0.99
863,Joe Satriani,3.96,Jennifer Peterson,0.99
864,Joe Satriani,3.96,Mark Philips,0.99
865,Dennis Chambers,3.96,Manoj Pareek,0.99
866,Dennis Chambers,3.96,Niklas Schröder,0.99
867,Dennis Chambers,3.96,Tim Goyer,0.99
868,Dennis Chambers,3.96,Michelle Brooks,0.99
869,Frank Zappa & Captain Beefheart,3.96,Marc Dubois,0.99
870,Frank Zappa & Captain Beefheart,3.96,Kathy Chase,0.99
871,Frank Zappa & Captain Beefheart,3.96,Leonie Köhler,0.99
872,Frank Zappa & Captain Beefheart,3.96,Luís Gonçalves,0.99
873,Billy Cobham,3.96,Wyatt Girard,0.99
874,Billy Cobham,3.96,John Gordon,0.99
875,Billy Cobham,3.96,Heather Leacock,0.99
876,Billy Cobham,3.96,François Tremblay,0.99
877,Apocalyptica,3.96,Wyatt Girard,0.99
878,Apocalyptica,3.96,Heather Leacock,0.99
879,Michael Tilson Thomas & San Francisco Symphony,2.97,François Tremblay,1.98
880,Michael Tilson Thomas & San Francisco Symphony,2.97,Frank Ralston,0.99
881,Berliner Philharmoniker & Herbert Von Karajan,1.98,Astrid Gruber,1.98
882,Emerson String Quartet,1.98,Lucas Mancini,0.99
883,Emerson String Quartet,1.98,Fernanda Ramos,0.99
884,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",1.98,Isabelle Mercier,0.99
885,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",1.98,Fernanda Ramos,0.99
886,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",1.98,Marc Dubois,0.99
887,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",1.98,Fernanda Ramos,0.99
888,Chicago Symphony Orchestra & Fritz Reiner,1.98,Luis Rojas,0.99
889,Chicago Symphony Orchestra & Fritz Reiner,1.98,Bjørn Hansen,0.99
890,Eugene Ormandy,1.98,Ellie Sullivan,0.99
891,Eugene Ormandy,1.98,Bjørn Hansen,0.99
892,Michele Campanella,0.99,Lucas Mancini,0.99
893,Göteborgs Symfoniker & Neeme Järvi,0.99,Fernanda Ramos,0.99
894,Martin Roscoe,0.99,Patrick Gray,0.99
895,Julian Bream,0.99,Isabelle Mercier,0.99
896,Kent Nagano and Orchestre de l'Opéra de Lyon,0.99,Patrick Gray,0.99
897,"Roger Norrington, London Classical Players",0.99,Isabelle Mercier,0.99
898,Adrian Leaper & Doreen de Feis,0.99,Patrick Gray,0.99
899,The 12 Cellists of The Berlin Philharmonic,0.99,Marc Dubois,0.99
900,Philharmonia Orchestra & Sir Neville Marriner,0.99,Patrick Gray,0.99
901,Yehudi Menuhin,0.99,Camille Bernard,0.99
902,Otto Klemperer & Philharmonia Orchestra,0.99,Camille Bernard,0.99
903,Calexico,0.99,Niklas Schröder,0.99
904,The King's Singers,0.99,Isabelle Mercier,0.99
905,Antal Doráti & London Symphony Orchestra,0.99,François Tremblay,0.99
906,Edo de Waart & San Francisco Symphony,0.99,Bjørn Hansen,0.99
907,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos",0.99,François Tremblay,0.99
908,Maurizio Pollini,0.99,Frank Ralston,0.99
909,Berliner Philharmoniker & Hans Rosbaud,0.99,Luís Gonçalves,0.99
910,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",0.99,Manoj Pareek,0.99
911,Orchestra of The Age of Enlightenment,0.99,Manoj Pareek,0.99
912,"Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair",0.99,Frank Ralston,0.99
913,Sir Georg Solti & Wiener Philharmoniker,0.99,Isabelle Mercier,0.99
914,Royal Philharmonic Orchestra & Sir Thomas Beecham,0.99,Bjørn Hansen,0.99
915,Academy of St. Martin in the Fields & Sir Neville Marriner,0.99,Luís Gonçalves,0.99
916,Scholars Baroque Ensemble,0.99,Frank Ralston,0.99
917,Yo-Yo Ma,0.99,Isabelle Mercier,0.99
918,English Concert & Trevor Pinnock,0.99,Bjørn Hansen,0.99
919,Luciana Souza/Romero Lubambo,0.99,Frank Ralston,0.99
920,The Posies,0.99,Isabelle Mercier,0.99
921,Habib Koité and Bamada,0.99,Bjørn Hansen,0.99
922,Dread Zeppelin,0.99,Dominique Lefebvre,0.99
